GRID_ID,topic,x_label,y_label,x_val,y_val,bivar_class,color
AH-10,Free Time,Activity (per capita),NDVI,34.82,0.581,2-2,#a5b4c2
Y-16,Free Time,Activity (per capita),NDVI,28.97,0.487,2-1,#dfb0d6
S-22,Free Time,Activity (per capita),NDVI,802.68,0.589,3-2,#8c62aa
AA-8,Free Time,Activity (per capita),NDVI,9.16,0.503,1-1,#e8e8e8
AG-12,Free Time,Activity (per capita),NDVI,5.86,0.577,1-2,#ace4e4
V-20,Free Time,Activity (per capita),NDVI,28.47,0.331,2-1,#dfb0d6
U-23,Free Time,Activity (per capita),NDVI,30.56,0.596,2-2,#a5b4c2
G-13,Free Time,Activity (per capita),NDVI,182.07,0.558,3-2,#8c62aa
AE-6,Free Time,Activity (per capita),NDVI,691.59,0.669,3-3,#3b4994
AF-16,Free Time,Activity (per capita),NDVI,129.86,0.573,3-2,#8c62aa
V-22,Free Time,Activity (per capita),NDVI,68.99,0.583,3-2,#8c62aa
L-12,Free Time,Activity (per capita),NDVI,428.91,0.775,3-3,#3b4994
S-8,Free Time,Activity (per capita),NDVI,131.51,0.652,3-3,#3b4994
H-17,Free Time,Activity (per capita),NDVI,0.0,0.509,1-2,#ace4e4
U-5,Free Time,Activity (per capita),NDVI,62.66,0.454,2-1,#dfb0d6
W-16,Free Time,Activity (per capita),NDVI,14.66,0.541,2-2,#a5b4c2
R-24,Free Time,Activity (per capita),NDVI,4815.09,0.861,3-3,#3b4994
AL-12,Free Time,Activity (per capita),NDVI,211.7,0.838,3-3,#3b4994
M-11,Free Time,Activity (per capita),NDVI,11.06,0.536,1-2,#ace4e4
AB-20,Free Time,Activity (per capita),NDVI,0.0,0.385,1-1,#e8e8e8
AB-7,Free Time,Activity (per capita),NDVI,3.23,0.445,1-1,#e8e8e8
J-13,Free Time,Activity (per capita),NDVI,11.86,0.438,1-1,#e8e8e8
O-22,Free Time,Activity (per capita),NDVI,128.21,0.62,3-3,#3b4994
T-15,Free Time,Activity (per capita),NDVI,11.87,0.307,1-1,#e8e8e8
O-10,Free Time,Activity (per capita),NDVI,3.92,0.516,1-2,#ace4e4
K-17,Free Time,Activity (per capita),NDVI,324.02,0.668,3-3,#3b4994
AK-10,Free Time,Activity (per capita),NDVI,8.12,0.731,1-3,#5ac8c8
M-22,Free Time,Activity (per capita),NDVI,60.35,0.713,2-3,#5698b9
AB-13,Free Time,Activity (per capita),NDVI,2.15,0.452,1-1,#e8e8e8
J-12,Free Time,Activity (per capita),NDVI,8.85,0.496,1-1,#e8e8e8
H-10,Free Time,Activity (per capita),NDVI,0.0,0.394,1-1,#e8e8e8
AH-16,Free Time,Activity (per capita),NDVI,0.0,0.556,1-2,#ace4e4
U-10,Free Time,Activity (per capita),NDVI,58.98,0.224,2-1,#dfb0d6
R-14,Free Time,Activity (per capita),NDVI,162.68,0.263,3-1,#be64ac
O-17,Free Time,Activity (per capita),NDVI,10.66,0.496,1-1,#e8e8e8
O-7,Free Time,Activity (per capita),NDVI,18.07,0.536,2-2,#a5b4c2
F-13,Free Time,Activity (per capita),NDVI,4472.32,0.523,3-2,#8c62aa
N-10,Free Time,Activity (per capita),NDVI,10.56,0.679,1-3,#5ac8c8
AK-12,Free Time,Activity (per capita),NDVI,26.85,0.693,2-3,#5698b9
X-14,Free Time,Activity (per capita),NDVI,29.93,0.493,2-1,#dfb0d6
T-16,Free Time,Activity (per capita),NDVI,12.82,0.432,1-1,#e8e8e8
AL-10,Free Time,Activity (per capita),NDVI,0.0,0.569,1-2,#ace4e4
AC-17,Free Time,Activity (per capita),NDVI,38.91,0.593,2-2,#a5b4c2
V-21,Free Time,Activity (per capita),NDVI,105.15,0.527,3-2,#8c62aa
N-16,Free Time,Activity (per capita),NDVI,197.75,0.695,3-3,#3b4994
AJ-19,Free Time,Activity (per capita),NDVI,0.0,0.529,1-2,#ace4e4
AD-5,Free Time,Activity (per capita),NDVI,65.41,0.673,2-3,#5698b9
AG-11,Free Time,Activity (per capita),NDVI,82.92,0.644,3-3,#3b4994
S-16,Free Time,Activity (per capita),NDVI,11.75,0.48,1-1,#e8e8e8
AA-4,Free Time,Activity (per capita),NDVI,2.56,0.503,1-1,#e8e8e8
J-11,Free Time,Activity (per capita),NDVI,10.08,0.548,1-2,#ace4e4
S-10,Free Time,Activity (per capita),NDVI,47.42,0.301,2-1,#dfb0d6
W-6,Free Time,Activity (per capita),NDVI,46.93,0.631,2-3,#5698b9
N-18,Free Time,Activity (per capita),NDVI,3.53,0.449,1-1,#e8e8e8
AD-16,Free Time,Activity (per capita),NDVI,16.8,0.34,2-1,#dfb0d6
Q-25,Free Time,Activity (per capita),NDVI,0.0,0.718,1-3,#5ac8c8
AE-7,Free Time,Activity (per capita),NDVI,28.51,0.679,2-3,#5698b9
M-10,Free Time,Activity (per capita),NDVI,11.75,0.517,1-2,#ace4e4
U-12,Free Time,Activity (per capita),NDVI,42.07,0.321,2-1,#dfb0d6
K-24,Free Time,Activity (per capita),NDVI,0.0,0.597,1-2,#ace4e4
X-21,Free Time,Activity (per capita),NDVI,0.0,0.477,1-1,#e8e8e8
O-25,Free Time,Activity (per capita),NDVI,6.01,0.732,1-3,#5ac8c8
N-11,Free Time,Activity (per capita),NDVI,10.87,0.527,1-2,#ace4e4
Y-11,Free Time,Activity (per capita),NDVI,94.59,0.524,3-2,#8c62aa
I-12,Free Time,Activity (per capita),NDVI,47.89,0.467,2-1,#dfb0d6
M-18,Free Time,Activity (per capita),NDVI,5.44,0.56,1-2,#ace4e4
AD-17,Free Time,Activity (per capita),NDVI,38.55,0.607,2-3,#5698b9
N-26,Free Time,Activity (per capita),NDVI,0.0,0.723,1-3,#5ac8c8
W-14,Free Time,Activity (per capita),NDVI,23.25,0.417,2-1,#dfb0d6
H-9,Free Time,Activity (per capita),NDVI,0.0,0.49,1-1,#e8e8e8
AC-8,Free Time,Activity (per capita),NDVI,267.99,0.597,3-2,#8c62aa
AL-14,Free Time,Activity (per capita),NDVI,119.86,0.595,3-2,#8c62aa
P-26,Free Time,Activity (per capita),NDVI,0.0,0.569,1-2,#ace4e4
P-8,Free Time,Activity (per capita),NDVI,88.04,0.706,3-3,#3b4994
AF-17,Free Time,Activity (per capita),NDVI,18.29,0.544,2-2,#a5b4c2
Y-20,Free Time,Activity (per capita),NDVI,39.65,0.592,2-2,#a5b4c2
AG-10,Free Time,Activity (per capita),NDVI,477.23,0.667,3-3,#3b4994
L-15,Free Time,Activity (per capita),NDVI,14.25,0.413,1-1,#e8e8e8
AK-11,Free Time,Activity (per capita),NDVI,69.26,0.79,3-3,#3b4994
X-16,Free Time,Activity (per capita),NDVI,8.48,0.54,1-2,#ace4e4
AA-19,Free Time,Activity (per capita),NDVI,0.0,0.428,1-1,#e8e8e8
D-10,Free Time,Activity (per capita),NDVI,0.0,0.464,1-1,#e8e8e8
S-15,Free Time,Activity (per capita),NDVI,139.98,0.509,3-2,#8c62aa
Q-14,Free Time,Activity (per capita),NDVI,31.01,0.564,2-2,#a5b4c2
Y-15,Free Time,Activity (per capita),NDVI,88.76,0.682,3-3,#3b4994
Z-5,Free Time,Activity (per capita),NDVI,34.16,0.414,2-1,#dfb0d6
AK-19,Free Time,Activity (per capita),NDVI,33.4,0.626,2-3,#5698b9
AG-18,Free Time,Activity (per capita),NDVI,85.24,0.651,3-3,#3b4994
Z-10,Free Time,Activity (per capita),NDVI,162.34,0.368,3-1,#be64ac
U-7,Free Time,Activity (per capita),NDVI,7.39,0.447,1-1,#e8e8e8
X-20,Free Time,Activity (per capita),NDVI,25.32,0.544,2-2,#a5b4c2
AA-7,Free Time,Activity (per capita),NDVI,8.68,0.473,1-1,#e8e8e8
AE-4,Free Time,Activity (per capita),NDVI,0.0,0.643,1-3,#5ac8c8
AD-14,Free Time,Activity (per capita),NDVI,1736.77,0.551,3-2,#8c62aa
AJ-20,Free Time,Activity (per capita),NDVI,729.34,0.693,3-3,#3b4994
O-9,Free Time,Activity (per capita),NDVI,46.79,0.639,2-3,#5698b9
S-20,Free Time,Activity (per capita),NDVI,88.25,0.614,3-3,#3b4994
P-23,Free Time,Activity (per capita),NDVI,4.19,0.648,1-3,#5ac8c8
W-7,Free Time,Activity (per capita),NDVI,13.57,0.48,1-1,#e8e8e8
AF-14,Free Time,Activity (per capita),NDVI,46.52,0.486,2-1,#dfb0d6
AC-12,Free Time,Activity (per capita),NDVI,56.47,0.481,2-1,#dfb0d6
N-24,Free Time,Activity (per capita),NDVI,197.8,0.593,3-2,#8c62aa
W-17,Free Time,Activity (per capita),NDVI,148.59,0.742,3-3,#3b4994
Q-12,Free Time,Activity (per capita),NDVI,167.42,0.556,3-2,#8c62aa
N-6,Free Time,Activity (per capita),NDVI,830.13,0.594,3-2,#8c62aa
S-18,Free Time,Activity (per capita),NDVI,88.38,0.649,3-3,#3b4994
P-15,Free Time,Activity (per capita),NDVI,32.14,0.605,2-3,#5698b9
Z-20,Free Time,Activity (per capita),NDVI,225.18,0.601,3-3,#3b4994
AD-10,Free Time,Activity (per capita),NDVI,121.35,0.457,3-1,#be64ac
V-10,Free Time,Activity (per capita),NDVI,107.56,0.361,3-1,#be64ac
J-19,Free Time,Activity (per capita),NDVI,0.0,0.542,1-2,#ace4e4
V-13,Free Time,Activity (per capita),NDVI,11.68,0.396,1-1,#e8e8e8
U-11,Free Time,Activity (per capita),NDVI,88.21,0.365,3-1,#be64ac
Q-10,Free Time,Activity (per capita),NDVI,28.81,0.355,2-1,#dfb0d6
AI-16,Free Time,Activity (per capita),NDVI,90.94,0.59,3-2,#8c62aa
M-12,Free Time,Activity (per capita),NDVI,145.54,0.616,3-3,#3b4994
R-18,Free Time,Activity (per capita),NDVI,22.93,0.639,2-3,#5698b9
Q-18,Free Time,Activity (per capita),NDVI,201.57,0.481,3-1,#be64ac
R-19,Free Time,Activity (per capita),NDVI,61.32,0.617,2-3,#5698b9
AF-19,Free Time,Activity (per capita),NDVI,75.26,0.665,3-3,#3b4994
Z-19,Free Time,Activity (per capita),NDVI,16.88,0.511,2-2,#a5b4c2
H-15,Free Time,Activity (per capita),NDVI,16.7,0.397,2-1,#dfb0d6
M-25,Free Time,Activity (per capita),NDVI,0.0,0.614,1-3,#5ac8c8
AB-12,Free Time,Activity (per capita),NDVI,0.0,0.379,1-1,#e8e8e8
AI-15,Free Time,Activity (per capita),NDVI,17.1,0.578,2-2,#a5b4c2
R-8,Free Time,Activity (per capita),NDVI,132.62,0.627,3-3,#3b4994
R-13,Free Time,Activity (per capita),NDVI,81.06,0.151,3-1,#be64ac
Q-11,Free Time,Activity (per capita),NDVI,78.36,0.453,3-1,#be64ac
H-14,Free Time,Activity (per capita),NDVI,165.95,0.56,3-2,#8c62aa
Y-19,Free Time,Activity (per capita),NDVI,8.29,0.577,1-2,#ace4e4
W-19,Free Time,Activity (per capita),NDVI,7.56,0.407,1-1,#e8e8e8
AK-13,Free Time,Activity (per capita),NDVI,11.71,0.562,1-2,#ace4e4
W-12,Free Time,Activity (per capita),NDVI,21.11,0.516,2-2,#a5b4c2
U-14,Free Time,Activity (per capita),NDVI,36.41,0.405,2-1,#dfb0d6
W-9,Free Time,Activity (per capita),NDVI,42.73,0.399,2-1,#dfb0d6
AF-18,Free Time,Activity (per capita),NDVI,2.12,0.577,1-2,#ace4e4
O-20,Free Time,Activity (per capita),NDVI,6.78,0.641,1-3,#5ac8c8
T-10,Free Time,Activity (per capita),NDVI,14.28,0.258,1-1,#e8e8e8
AB-8,Free Time,Activity (per capita),NDVI,45.55,0.433,2-1,#dfb0d6
N-25,Free Time,Activity (per capita),NDVI,0.0,0.576,1-2,#ace4e4
U-6,Free Time,Activity (per capita),NDVI,62.9,0.421,2-1,#dfb0d6
X-8,Free Time,Activity (per capita),NDVI,27.45,0.472,2-1,#dfb0d6
I-17,Free Time,Activity (per capita),NDVI,6.75,0.528,1-2,#ace4e4
V-19,Free Time,Activity (per capita),NDVI,55.91,0.488,2-1,#dfb0d6
S-24,Free Time,Activity (per capita),NDVI,33.38,0.785,2-3,#5698b9
K-25,Free Time,Activity (per capita),NDVI,0.0,0.43,1-1,#e8e8e8
AF-15,Free Time,Activity (per capita),NDVI,69.06,0.594,3-2,#8c62aa
Z-14,Free Time,Activity (per capita),NDVI,43.17,0.569,2-2,#a5b4c2
M-17,Free Time,Activity (per capita),NDVI,115.57,0.689,3-3,#3b4994
Y-14,Free Time,Activity (per capita),NDVI,20.75,0.39,2-1,#dfb0d6
Z-21,Free Time,Activity (per capita),NDVI,5.85,0.603,1-3,#5ac8c8
AD-18,Free Time,Activity (per capita),NDVI,30.64,0.646,2-3,#5698b9
Y-4,Free Time,Activity (per capita),NDVI,0.0,0.584,1-2,#ace4e4
M-19,Free Time,Activity (per capita),NDVI,0.0,0.523,1-2,#ace4e4
Y-8,Green Space,Demand density,NDVI,0.03,0.488,3-1,#be64ac
S-9,Green Space,Demand density,NDVI,0.018,0.594,2-2,#a5b4c2
AJ-14,Green Space,Demand density,NDVI,0.01,0.549,2-2,#a5b4c2
T-6,Green Space,Demand density,NDVI,0.044,0.455,3-1,#be64ac
P-25,Green Space,Demand density,NDVI,0.004,0.471,2-1,#dfb0d6
V-17,Green Space,Demand density,NDVI,0.186,0.73,3-3,#3b4994
Z-11,Green Space,Demand density,NDVI,0.0,0.679,1-3,#5ac8c8
X-19,Green Space,Demand density,NDVI,0.002,0.58,2-2,#a5b4c2
AE-17,Green Space,Demand density,NDVI,0.008,0.601,2-2,#a5b4c2
Z-7,Green Space,Demand density,NDVI,0.028,0.344,3-1,#be64ac
R-9,Green Space,Demand density,NDVI,0.027,0.523,3-2,#8c62aa
AB-10,Green Space,Demand density,NDVI,0.088,0.495,3-1,#be64ac
AJ-12,Green Space,Demand density,NDVI,0.007,0.702,2-3,#5698b9
M-24,Green Space,Demand density,NDVI,0.0,0.631,1-3,#5ac8c8
M-13,Green Space,Demand density,NDVI,0.008,0.607,2-3,#5698b9
R-20,Green Space,Demand density,NDVI,0.062,0.417,3-1,#be64ac
AB-18,Green Space,Demand density,NDVI,0.14,0.701,3-3,#3b4994
Y-13,Green Space,Demand density,NDVI,0.023,0.452,2-1,#dfb0d6
U-19,Green Space,Demand density,NDVI,0.081,0.427,3-1,#be64ac
K-16,Green Space,Demand density,NDVI,0.007,0.422,2-1,#dfb0d6
X-13,Green Space,Demand density,NDVI,0.038,0.429,3-1,#be64ac
L-25,Green Space,Demand density,NDVI,0.0,0.624,1-3,#5ac8c8
U-20,Green Space,Demand density,NDVI,0.084,0.752,3-3,#3b4994
P-17,Green Space,Demand density,NDVI,0.004,0.534,2-2,#a5b4c2
I-14,Green Space,Demand density,NDVI,0.035,0.408,3-1,#be64ac
AH-15,Green Space,Demand density,NDVI,0.053,0.571,3-2,#8c62aa
I-7,Green Space,Demand density,NDVI,0.0,0.651,1-3,#5ac8c8
G-8,Green Space,Demand density,NDVI,0.0,0.389,1-1,#e8e8e8
X-3,Green Space,Demand density,NDVI,0.04,0.542,3-2,#8c62aa
O-11,Green Space,Demand density,NDVI,0.016,0.462,2-1,#dfb0d6
Q-15,Green Space,Demand density,NDVI,0.003,0.632,2-3,#5698b9
Q-8,Green Space,Demand density,NDVI,0.002,0.407,1-1,#e8e8e8
U-8,Green Space,Demand density,NDVI,0.034,0.502,3-1,#be64ac
I-8,Green Space,Demand density,NDVI,0.0,0.601,1-2,#ace4e4
L-10,Green Space,Demand density,NDVI,0.0,0.813,1-3,#5ac8c8
AE-15,Green Space,Demand density,NDVI,0.015,0.61,2-3,#5698b9
AE-16,Green Space,Demand density,NDVI,0.006,0.26,2-1,#dfb0d6
AD-9,Green Space,Demand density,NDVI,0.151,0.503,3-1,#be64ac
Z-16,Green Space,Demand density,NDVI,0.011,0.609,2-3,#5698b9
W-3,Green Space,Demand density,NDVI,0.134,0.538,3-2,#8c62aa
U-22,Green Space,Demand density,NDVI,0.0,0.588,1-2,#ace4e4
J-17,Green Space,Demand density,NDVI,0.0,0.482,1-1,#e8e8e8
AF-12,Green Space,Demand density,NDVI,0.078,0.585,3-2,#8c62aa
L-22,Green Space,Demand density,NDVI,0.0,0.88,1-3,#5ac8c8
P-7,Green Space,Demand density,NDVI,0.001,0.606,1-3,#5ac8c8
AF-20,Green Space,Demand density,NDVI,0.0,0.678,1-3,#5ac8c8
AI-7,Green Space,Demand density,NDVI,0.043,0.408,3-1,#be64ac
AK-16,Green Space,Demand density,NDVI,0.0,0.523,1-2,#ace4e4
AM-11,Green Space,Demand density,NDVI,0.0,0.831,1-3,#5ac8c8
S-21,Green Space,Demand density,NDVI,0.064,0.775,3-3,#3b4994
W-13,Green Space,Demand density,NDVI,0.027,0.397,3-1,#be64ac
AI-14,Green Space,Demand density,NDVI,0.0,0.735,1-3,#5ac8c8
K-11,Green Space,Demand density,NDVI,0.017,0.453,2-1,#dfb0d6
S-6,Green Space,Demand density,NDVI,0.01,0.629,2-3,#5698b9
R-17,Green Space,Demand density,NDVI,0.022,0.459,2-1,#dfb0d6
S-5,Green Space,Demand density,NDVI,0.044,0.61,3-3,#3b4994
Z-17,Green Space,Demand density,NDVI,0.016,0.447,2-1,#dfb0d6
AD-6,Green Space,Demand density,NDVI,0.017,0.57,2-2,#a5b4c2
N-7,Green Space,Demand density,NDVI,0.0,0.533,1-2,#ace4e4
H-8,Green Space,Demand density,NDVI,0.0,0.553,1-2,#ace4e4
AB-17,Green Space,Demand density,NDVI,0.184,0.596,3-2,#8c62aa
X-9,Green Space,Demand density,NDVI,0.008,0.614,2-3,#5698b9
L-13,Green Space,Demand density,NDVI,0.036,0.578,3-2,#8c62aa
Z-8,Green Space,Demand density,NDVI,0.144,0.432,3-1,#be64ac
Z-6,Green Space,Demand density,NDVI,0.075,0.368,3-1,#be64ac
L-20,Green Space,Demand density,NDVI,0.222,0.557,3-2,#8c62aa
K-23,Green Space,Demand density,NDVI,0.0,0.9,1-3,#5ac8c8
AD-15,Green Space,Demand density,NDVI,0.09,0.548,3-2,#8c62aa
F-15,Green Space,Demand density,NDVI,0.0,0.586,1-2,#ace4e4
AA-20,Green Space,Demand density,NDVI,0.0,0.722,1-3,#5ac8c8
V-7,Green Space,Demand density,NDVI,0.013,0.652,2-3,#5698b9
AA-15,Green Space,Demand density,NDVI,0.023,0.512,2-2,#a5b4c2
R-21,Green Space,Demand density,NDVI,0.021,0.515,2-2,#a5b4c2
AA-18,Green Space,Demand density,NDVI,0.04,0.72,3-3,#3b4994
O-15,Green Space,Demand density,NDVI,0.012,0.58,2-2,#a5b4c2
T-21,Green Space,Demand density,NDVI,0.013,0.676,2-3,#5698b9
L-11,Green Space,Demand density,NDVI,0.034,0.522,3-2,#8c62aa
X-15,Green Space,Demand density,NDVI,0.008,0.497,2-1,#dfb0d6
I-9,Green Space,Demand density,NDVI,0.0,0.636,1-3,#5ac8c8
O-24,Green Space,Demand density,NDVI,0.0,0.697,1-3,#5ac8c8
AI-12,Green Space,Demand density,NDVI,0.123,0.595,3-2,#8c62aa
L-23,Green Space,Demand density,NDVI,0.0,0.877,1-3,#5ac8c8
J-7,Green Space,Demand density,NDVI,0.0,0.833,1-3,#5ac8c8
AI-13,Green Space,Demand density,NDVI,0.165,0.601,3-2,#8c62aa
AH-13,Green Space,Demand density,NDVI,0.0,0.607,1-3,#5ac8c8
AA-16,Green Space,Demand density,NDVI,0.002,0.641,1-3,#5ac8c8
N-14,Green Space,Demand density,NDVI,0.014,0.667,2-3,#5698b9
V-18,Green Space,Demand density,NDVI,0.004,0.678,2-3,#5698b9
N-23,Green Space,Demand density,NDVI,0.094,0.544,3-2,#8c62aa
Q-17,Green Space,Demand density,NDVI,0.021,0.492,2-1,#dfb0d6
AK-18,Green Space,Demand density,NDVI,0.0,0.561,1-2,#ace4e4
I-11,Green Space,Demand density,NDVI,0.045,0.537,3-2,#8c62aa
N-8,Green Space,Demand density,NDVI,0.0,0.58,1-2,#ace4e4
AA-12,Green Space,Demand density,NDVI,0.001,0.354,1-1,#e8e8e8
AE-13,Green Space,Demand density,NDVI,0.0,0.551,1-2,#ace4e4
S-23,Green Space,Demand density,NDVI,0.009,0.692,2-3,#5698b9
H-13,Green Space,Demand density,NDVI,1.427,0.667,3-3,#3b4994
AC-11,Green Space,Demand density,NDVI,0.032,0.461,3-1,#be64ac
T-11,Green Space,Demand density,NDVI,0.046,0.198,3-1,#be64ac
F-14,Green Space,Demand density,NDVI,0.0,0.62,1-3,#5ac8c8
Z-15,Green Space,Demand density,NDVI,0.019,0.5,2-1,#dfb0d6
